roadmap_role,dev_type,node_id,topic_label,parent_topic,order_index,node_type,maps_to_esco_uri,maps_to_esco_label,source
ios,mobile,iLT2jAkQg-Ex0zSLquNfl,MVVM-C,,105,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,mTdnDPGYSDupM9VBNdXRg,VIPER,,106,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,NhC0SBZgUFGjMLNICvbTI,TCA,,107,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,ajPGMwoaFb1UFWTtpi5kd,Architectural Patterns,,108,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,28HMXXBJWd3n-ZPgeQRDa,Reactive Programming,,111,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,UzpdLLPs226N00c6weWRv,Combine,,113,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,noBaDV_PvCTzqPyw9eO4H,Publishers / Subscribers,,114,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,GAn12SsVR_mPxOaOVckdz,Operators & Pipelines,,115,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,pY_zaMcFpeFDLgVk2W0Vy,Combine and MVVM,,116,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,0xwoWj9jek36p1AwU3WkK,RxSwift,,118,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,k232wKg7XCb_ngjZ5Mwsy,Observables & observers,,119,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,1xYZdnlI6JSJzNvmz4-0v,Subjects,,120,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,g_1f5a6tIB5V_36NjgtL5,RxSwift with MVVM,,121,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,t7IYTY8tVjC_xzM1n8wts,Operators,,122,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,UqA01PT86_w_JzN6KZBku,Schedulers,,123,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,BtPYKd7RedHOLRATDKkpg,Delegate Pattern,,125,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,z3AUN9u7EEqeKOqvLxf7D,Implementing Delegates,Delegate Pattern,126,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,qJEd7KU52xL_GRG3IQqhM,Callbacks,,127,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,M9UlalPL47GoqhcyGsAPV,Closures,Callbacks,129,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,5V7nxQKmmHWSMSBCRxkaF,Understanding and using Closures,,130,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,S-D-PnHA7COd2Dp6U2XO4,Capturing Values & Memory Mgmt.,,131,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,WhOpzFvv21QQV3aS6XbXr,Callback Hell,,132,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,ysaBCl_TtWqelirptQp7P,Async / Await,,133,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,-aLGB3cDXZHIhVU3t-Ve4,Concurrency,Async / Await,134,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,6gfqFy3H6SLt06oJ1kt5A,Data Persistence,,135,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,H4-Dp2WTA6HAZiFRQdLjx,Core Data,Data Persistence,136,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,ImS1FqVicQImMw-y1ze7y,User Defaults,Data Persistence,137,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,8v_eP0j85TnB33XyYAzrT,Keychain,Data Persistence,138,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,_bkRbqVXKNCnRvEFCM6mN,File System,Data Persistence,139,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,3qjQbrCUchJn1bJTBWrQF,SQLite,Data Persistence,140,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,WYV4YG_sLvC4S5ptFFdrF,JSON / XML,,141,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,UTVh1RHRWb5eA-S7ayLp8,Parsing,JSON / XML,142,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,8rYjSCgRiJMHTNxOU6vgG,Serializing,,143,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,JoNoM-utp8MaL1H0oXDta,Networking,,144,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,GjY5qCU1rjB0D58qHQtAR,HTTP / HTTPs,Networking,145,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,3Qw-qmy5iAE61mPbIY4Q2,REST,,146,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,9o7d3aN0YFfNNUeVoJrhs,GraphQL,,147,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,WPJACNeI6jX9GGB1roeTp,URLSession,,148,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,nJeBisdKtN43ntkXnPCVF,Alamofire,,149,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,fbloF-u4XwdHLmBS9flZm,Concurrency and Multithreading,,151,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,aROcI1RucAyu-gHn-tVnj,GCD,,152,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,mdAV4JlF08q-ZQpb5C3q6,Operation Queues,,153,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,Tv8-WUcKiZMLHuunQwise,Dependency Manager,,154,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,epr1sOEZIAOwlgb8bre7r,CocoaPods,,155,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,tIHjjNTXJWcNgkO6TB9ea,Carthage,,156,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,KFkX8_Hv9SCFeCtZMZIQM,Swift Package Manager,Dependency Manager,157,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,pZVPsgvCpP3zUgBM4i0CF,Frameworks & Library,,158,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,MaHtZSIPxDzrnB33_9OdV,XCFramework,Frameworks & Library,159,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,RuXuHQhMt2nywk43LgGeJ,Static Library,,160,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,Lrb4HZYrZU7SJlbedZp7U,Dynamic Library,,161,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,1DZYPqvgY6GtwMCS7N2y-,Accessibility,,162,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,h34LaYQ3JYN2AZPMDqpmO,Accessibility Inspector,,163,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,trAMZVA4tDB7b_qAgiWNW,Voice Over,,164,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,0nei6iwP4Pgi_j4vVi_Qt,Dynamic Type,Accessibility,165,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,PdzCQXZIivw3zCYPtokJV,Frameworks,Accessibility,168,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,k3uHcF0CsyHr6PK95UwR1,ARKit,,169,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,Jsu5f6QASpuvpky_W5q-O,HealthKit,,170,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,H5F9P5xeQiHhWhS6jEzp5,GameKit,,171,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,XOXsjaQ-YyuAMpVCqH8KG,MapKit,,172,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,7s9Elv80TbZX_-NZpyutj,Core ML,,173,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,DVe8S6TjKcQ8LT5G-aMVa,Code Quality Tools,,175,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,NnTC3R8goZQTXHmfHKHbM,SwiftLint,,176,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,F5796wzm5Ar6sQt-1y8vH,Tailor,,177,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,TMFvfwG45Z00PzrzZIVhT,SwiftFormat,Code Quality Tools,178,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,OZZ3UnWN2gFflbM_WaJ8H,Debugging Techniques,,180,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,WxshXCloVDkVkQV0JvI1w,Xcode Debugger,Debugging Techniques,181,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,Y24WWPej0C7-FiBeXpvl3,Profiling Instruments,,182,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,5589B1DKaCd-9l9DfKH3o,Unit & UI Testing,,185,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,xZmBJVq5FHNdm1BDuZbbS,XCTest,,186,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,ZQSUKPbXZl5yKra2ap8JR,XCUITest,,187,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,uczkyc30K_qqcarZCGTdF,Test Plan & Coverage,Debugging Techniques,188,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,iZAXQKLe2LaIIifVFtFOL,App Store Distribution,,190,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,KCJgCjMJGxIcf13XSEclO,TestFlight,,191,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,_W3vb0b14FrWB2fH7DHC7,FastLane,,192,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,U4xE1enkZxUME0j0gutae,CI / CD,,193,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,TrblGyy81Oep2CBxoZkaf,Jenkins,CI / CD,194,subtopic,http://data.europa.eu/esco/skill/f47a1998-0beb-43be-9f46-380aa4d183da,Jenkins (tools for software configuration management),roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,tWxuFh0xDugdplnHt_G0e,CircleCI,CI / CD,195,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,LltERZaHsI-R_3O_3twpk,GitHub Actions,CI / CD,196,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,VylaBSDAVFzveVfytI1Fz,GitLab,CI / CD,197,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,r3fNx1Hk_TGlQSDtRnXqF,Azure DevOps,CI / CD,198,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,jZpH-T2hW-XBdprVqemGi,App Store Optimization (ASO),,199,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,fOOQurIL1w3PwH5Mep9x1,Keeping Updated with WWDC,,201,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,e7qVpQeu2iQL0c9MOMCVe,Latest Swift Version,Keeping Updated with WWDC,202,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,SBlLNfyWzzhdFNtNtkLet,Latest iOS SDK,,203,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
ios,mobile,0dbdUmWvTIJ0fkUuLp9gR,New Feature Announcements,,204,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,JfXwzkN29UGz17FYHHE3A,Introduction,,20,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,cMfsRtvzvDZZJ0TqeUOxm,What is React Native?,Introduction,21,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,2rlmLn_yQQV-7DpX1qT98,Why use React Native?,Introduction,22,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,ODQ8zrHc2rsc8PN-APKvz,React Native Alternatives,Introduction,24,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,cSXsu17F1Oy34Wp6J-N3C,Learn the Pre-requisites,,25,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,1oUJXtHGQ29ZZU9sxwGo2,JavaScript Basics,Learn the Pre-requisites,26,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,SnF3xtzBh-x4Z_qUQUg7H,CSS Basics,Learn the Pre-requisites,27,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,k9_hVOBd9ZmC4HLuAf46v,Components,,28,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,V7r1Hqk9IXTfjkjAg7-BT,State,,29,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,s5YKenJY2Xv_PZBSxegEm,JSX,,30,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,0gH7vI_Hy7s9hO2TF6hR3,Props,,31,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,lNmddXrT8IHVtWobh3-oq,Environment Setup,,33,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,yW7nDDJbjmm8XKJI0hq3Q,Expo,Environment Setup,34,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,uLH9eo2G09wGO80XtFI5x,create-expo-app,,35,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,9eOwhh2k59nvH-ztuDNjg,Expo Snack,,36,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,zzOyoDcAQYkNNv07TIKeZ,Expo Tradeoffs,,37,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,bxWLf0RDAl9Zaczkon9Rl,React Native CLI,Environment Setup,38,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,VhSEH_RoWFt1z2lial7xZ,Metro Bundler,Environment Setup,39,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,T4AhL9Zls2iNZMituGdtl,Development Workflow,,40,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,KyKMZ8Aa5XUAIWelGTiSt,Running on Device,Development Workflow,41,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,tOt_vvmnBtOUbgokmVa5P,In-App Developer Menu,,43,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,wWwaEdnvBsvj6jD9LJ4Jj,Enabling Fast Refresh,,44,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,Tz-bRjQVkZedphelhAlWM,LogBox,,45,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,Dq490IqEJXoFZRnBFJI8N,Sourcemaps,,46,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,HHx3VSfV7xf6RqACrxjBf,DevTools,,47,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,fnujIq6QAFB6bmTisuZ3T,Core Components,,48,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,OFhyYyxtrCBy_UUb5YBv5,Text,Core Components,49,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,Frz1RYp3y9OwRb-3t2e85,Text Input,,50,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,kkH9H9Qh1FD7sLItoWw69,Button,Core Components,51,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,E7N8tSg2amZW-vc-X46JU,Image,,52,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,GFGhnx5xUer2DdRI-SO4D,ImageBackground,Core Components,53,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,ouNTekf4VpZv-Vja8_bfM,Switch,,54,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,QOOZs9qtz49agfZwi6k1B,StatusBar,,55,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,hHFR59RrdMIWxcQe72qCs,ActivityIndicator,Core Components,56,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,V34mZCkpoT49o-74XoATS,Modal,Core Components,57,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,4BgVq-cZYEXgqktvlNnet,Pressable,,58,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,GrFL32pZ_eOmdJRzSlH8b,View,,59,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,UqCpoPzYio3ng3RFlbvZ7,SafeAreaView,,60,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,8bn1PFd9h0ek6_T-cl1cS,KeyboardAvoidingView,,61,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,x-OZCZcX6uhN3Yr5BAATn,Listings,Core Components,62,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,yN283SRWoALOEZh9iTn-L,ScrollView,,63,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,h3ypxGxeHDCTxURHg6D2d,ListViews,,64,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,CYqLNGyOe9f9hVhbyUnTX,FlatList,,65,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,gLJMD9X7chy8OxdALht8g,SectionList,,66,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,m8Nu71Y61Ha_fLxdtWTkn,RefreshControl,,67,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,HiUbRfOv8OttFd85pDUHN,Writing Platform Specific Code,,68,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,KZIrRSYq_I-YzpFaYLuWi,Platform Module,,69,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,LLANnVosxOUCPTtuBfNgu,File Extensions,,70,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,UQpyXrC2cs_jDXxVTlQOu,react-native-web,,71,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,ervpuL89myBW3oR9r-4lH,Styling,,72,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,wB0D9koC6jpt1rzX8F07F,Stylesheets,Styling,73,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,e-r3tuRZ3PzhFegES0oOm,Layouts & Flexbox,,74,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,KoXTwQUqPt_ZhOFuaelny,Accessibility,,75,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,7GBV5sfOaGxHwpkNUvFWE,Networking,,76,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,k7uVPyhbPgvO6HxAfxxYZ,Connectivity Status,,77,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,aSCgax1M4wlmzkJSZV_fv,WebSockets,,78,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,f7KFPFS2-EA90pumYHM9T,Fetch,,79,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,CAQJaGs24wx1SqKOU44aB,Push Notifications,,80,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,GYdz9a1yLiewAeMRSyfLr,Interactions,,81,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,A7ZIe8nlQnHU5g3LM3Eif,Touchables,Interactions,82,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,xf7L5J42yQq3LE7lG2plp,Gesture Handling,Interactions,83,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,nk6zdVNRz_xE71mVUOFsi,Scrolling & Swiping,Interactions,84,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,Jr2iuQqyCbx6CyTJj4Qz2,Screen Navigation,Interactions,85,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,3NLcPO-hqQV1EacoPLVrv,Animations,Interactions,86,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,dckRzKDKj-mLB3-OxwjPh,DeepLinking,,87,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,CGtVwhVGc8Vea5RfzJvQG,Security,,88,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,LRBHwYiT0Yyi18PwR49rc,Authentication,Security,89,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,ee4QqFTosXNcTgoQIok8i,Networking,Security,90,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,NdjmP1bZNYriV08vb-iRw,Storage,Security,91,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,w0WW1kg_0BEMeLa1l2gb5,Storage,,92,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,WsJGiMjHSQ6MpPd5wuP9h,react-native-async-storage,,93,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,JgBfwmOgcVi_a96L5NGwr,expo-secure-store,,95,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,9pvrXH5Drdsa1cr93UBdc,expo-file-system,,96,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,oK8z23a_CjcDjBJ843_Jn,expo-sqlite,,97,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,vZMsm-MtsqmQMD-MG6zJY,Other Storage Options,,98,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,G15Aey-Spax_iUHpm1v38,Testing,,99,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,06gsRokwjxVa2xyLY4qAb,Jest,,101,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,81tmis0km2h1zsjS2HsP5,React Test Renderer,,103,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,-b4LfjCjkSZ6ZsSv3eFm6,React Native Testing Library,,104,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,3m7ANLJvtx3zie4y86MNU,Detox,,106,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,spTzJMS7cE0cNa7tVQhVQ,Appium,,107,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,NIJzKzWlsciAjxUpm4K2v,Performance,,108,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,1U3AiCDWEVEKsofWtqavi,Understand Frame Rates,Performance,109,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,afwB90L-q2hIwrA0LtWbG,Common Problem Sources,Performance,110,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,LL2ZkB7BuELyY2mPQhkAj,Speeding up Builds,Performance,111,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,PyPjHnKIWpnFHal8RuSmX,Optimizing Flatlist Config,Performance,112,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,u5I-EOnA_yt6AQsRX-qr0,RAM Bundles + Inline Requires,Performance,113,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,apXv-E6LvOuOMj3EpzwuA,Profiling,Performance,114,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,0BMpZDc-1rSvETwX82zON,Using Native Modules,,115,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,b-1-JcwLSGMyH3gXS59lY,For iOS,,116,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,wMxTB8WgU6e-oYMtQFCDY,For Android,,117,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,4U-HZQGH7kaWCB94Xy8Mh,Publishing Apps,,118,topic,,,roadmap.sh:nilbuild/developer-roadmap@master
react-native,mobile,1s9Y1dUtjpW9pu74ipX99,Apple App store,Publishing Apps,119,subtopic,,,roadmap.sh:nilbuild/developer-roadmap@master
